date,country,series,value
2006-07-31,HU,EEI,90.6
2006-07-31,MT,INDU,7.5
2006-07-31,MT,CONS,-28.2
2006-07-31,MT,ESI,99.3
2006-07-31,NL,INDU,6.2
2006-07-31,NL,SERV,28.3
2006-07-31,NL,CONS,0.2
2006-07-31,NL,RETA,19.4
2006-07-31,NL,BUIL,10.3
2006-07-31,NL,ESI,113.1
2006-07-31,NL,EEI,109.8
2006-07-31,AT,INDU,9.8
2006-07-31,AT,SERV,28.8
2006-07-31,AT,CONS,-7.1
2006-07-31,AT,RETA,-4.5
2006-07-31,AT,BUIL,-6.3
2006-07-31,AT,ESI,112.2
2006-07-31,AT,EEI,112.7
2006-07-31,PL,INDU,-5.6
2006-07-31,PL,SERV,9.2
2006-07-31,PL,CONS,-3.1
2006-07-31,PL,RETA,0
2006-07-31,PL,BUIL,-11.7
2006-07-31,PL,ESI,112.1
2006-07-31,PL,EEI,106
2006-07-31,PT,INDU,0.8
2006-07-31,PT,SERV,6.4
2006-07-31,PT,CONS,-17.7
2006-07-31,PT,RETA,-5.9
2006-07-31,PT,BUIL,-33.3
2006-07-31,PT,ESI,102.6
2006-07-31,PT,EEI,102.8
2006-07-31,RO,INDU,1.7
2006-07-31,RO,SERV,26
2006-07-31,RO,CONS,-12.4
2006-07-31,RO,RETA,16
2006-07-31,RO,BUIL,-6.3
2006-07-31,RO,ESI,108.7
2006-07-31,RO,EEI,106.8
2006-07-31,SI,INDU,11.3
2006-07-31,SI,SERV,30.5
2006-07-31,SI,CONS,-13.3
2006-07-31,SI,RETA,27.2
2006-07-31,SI,BUIL,23.8
2006-07-31,SI,ESI,112.7
2006-07-31,SI,EEI,104
2006-07-31,SK,INDU,9.3
2006-07-31,SK,SERV,43.1
2006-07-31,SK,CONS,-10.6
2006-07-31,SK,RETA,29.1
2006-07-31,SK,BUIL,5.1
2006-07-31,SK,ESI,115.1
2006-07-31,SK,EEI,96.1
2006-07-31,FI,INDU,21.8
2006-07-31,FI,SERV,22.7
2006-07-31,FI,CONS,-1.5
2006-07-31,FI,RETA,0.8
2006-07-31,FI,BUIL,10.5
2006-07-31,FI,ESI,112.6
2006-07-31,FI,EEI,106.7
2006-07-31,SE,INDU,3.6
2006-07-31,SE,SERV,30
2006-07-31,SE,CONS,2.2
2006-07-31,SE,RETA,37.9
2006-07-31,SE,BUIL,17.8
2006-07-31,SE,ESI,106
2006-07-31,SE,EEI,102.1
2006-07-31,UK,INDU,-1.2
2006-07-31,UK,SERV,16
2006-07-31,UK,CONS,-6.1
2006-07-31,UK,RETA,14.5
2006-07-31,UK,BUIL,-3.3
2006-07-31,UK,ESI,107.3
2006-07-31,UK,EEI,101
2006-08-31,EU,INDU,4.1
2006-08-31,EU,SERV,17.9
2006-08-31,EU,CONS,-8.6
2006-08-31,EU,RETA,0.8
2006-08-31,EU,BUIL,0.2
2006-08-31,EU,ESI,109.4
2006-08-31,EU,EEI,105.5
2006-08-31,EA,INDU,4.3
2006-08-31,EA,SERV,17.4
2006-08-31,EA,CONS,-9.2
2006-08-31,EA,RETA,-0.1
2006-08-31,EA,BUIL,0.8
2006-08-31,EA,ESI,109.2
2006-08-31,EA,EEI,105.9
2006-08-31,BE,INDU,3.6
2006-08-31,BE,SERV,18
2006-08-31,BE,CONS,-4.8
2006-08-31,BE,RETA,3.3
2006-08-31,BE,BUIL,0.7
2006-08-31,BE,ESI,111.5
2006-08-31,BE,EEI,107.2
2006-08-31,BG,INDU,9.9
2006-08-31,BG,SERV,21.4
2006-08-31,BG,CONS,-19.4
2006-08-31,BG,RETA,20.3
2006-08-31,BG,BUIL,-24.3
2006-08-31,BG,ESI,115.6
2006-08-31,BG,EEI,106.3
2006-08-31,CZ,INDU,14.1
2006-08-31,CZ,SERV,47.4
2006-08-31,CZ,CONS,-4.2
2006-08-31,CZ,RETA,21.1
2006-08-31,CZ,BUIL,1.4
2006-08-31,CZ,ESI,115.7
2006-08-31,CZ,EEI,102.3
2006-08-31,DK,INDU,-1.6
2006-08-31,DK,CONS,7.8
2006-08-31,DK,BUIL,12.3
2006-08-31,DK,ESI,109.1
2006-08-31,DE,INDU,5.9
2006-08-31,DE,SERV,14.8
2006-08-31,DE,CONS,-9
2006-08-31,DE,RETA,-12.6
2006-08-31,DE,BUIL,-14.5
2006-08-31,DE,ESI,104.1
2006-08-31,DE,EEI,99.4
2006-08-31,EE,INDU,24.1
2006-08-31,EE,SERV,29.1
2006-08-31,EE,CONS,10.4
2006-08-31,EE,RETA,33.8
2006-08-31,EE,BUIL,38
2006-08-31,EE,ESI,119.5
2006-08-31,EE,EEI,111.3
2006-08-31,IE,INDU,15.9
2006-08-31,IE,SERV,32
2006-08-31,IE,CONS,-4
2006-08-31,IE,RETA,8
2006-08-31,IE,BUIL,-1.9
2006-08-31,IE,ESI,104.7
2006-08-31,IE,EEI,102.3
2006-08-31,EL,INDU,3.4
2006-08-31,EL,SERV,26.1
2006-08-31,EL,CONS,-28
2006-08-31,EL,RETA,23.1
2006-08-31,EL,BUIL,-5.6
2006-08-31,EL,ESI,107.6
2006-08-31,EL,EEI,107.3
2006-08-31,ES,INDU,-2.4
2006-08-31,ES,SERV,21.9
2006-08-31,ES,CONS,-11.5
2006-08-31,ES,RETA,-0.5
2006-08-31,ES,BUIL,2.9
2006-08-31,ES,ESI,105.2
2006-08-31,ES,EEI,106.9
2006-08-31,FR,INDU,0.4
2006-08-31,FR,SERV,9.9
2006-08-31,FR,CONS,-8.7
2006-08-31,FR,RETA,1.7
2006-08-31,FR,BUIL,24.5
2006-08-31,FR,ESI,109
2006-08-31,FR,EEI,108.8
2006-08-31,HR,CONS,-14.9
2006-08-31,IT,INDU,4
2006-08-31,IT,SERV,14.4
2006-08-31,IT,CONS,-11
2006-08-31,IT,RETA,6.6
2006-08-31,IT,BUIL,-13.9
2006-08-31,IT,ESI,110.7
2006-08-31,IT,EEI,102.9
2006-08-31,CY,INDU,4.2
2006-08-31,CY,SERV,13.1
2006-08-31,CY,CONS,-17.5
2006-08-31,CY,RETA,5.2
2006-08-31,CY,BUIL,-7.8
2006-08-31,CY,ESI,104.1
2006-08-31,CY,EEI,104.6
2006-08-31,LV,INDU,7.9
2006-08-31,LV,SERV,17.3
2006-08-31,LV,CONS,10.2
2006-08-31,LV,RETA,17.1
2006-08-31,LV,BUIL,13.8
2006-08-31,LV,ESI,115
2006-08-31,LV,EEI,114.5
2006-08-31,LT,INDU,3.2
2006-08-31,LT,SERV,20.6
2006-08-31,LT,CONS,3.5
2006-08-31,LT,RETA,36.6
2006-08-31,LT,BUIL,6.3
2006-08-31,LT,ESI,112.5
2006-08-31,LT,EEI,108.5
2006-08-31,LU,INDU,-0.2
2006-08-31,LU,CONS,-6.8
2006-08-31,LU,BUIL,-17.6
2006-08-31,LU,ESI,107.6
2006-08-31,HU,INDU,-3.7
2006-08-31,HU,SERV,-14.8
2006-08-31,HU,CONS,-38.4
2006-08-31,HU,RETA,-21.3
2006-08-31,HU,BUIL,-14
2006-08-31,HU,ESI,91.9
2006-08-31,HU,EEI,87
2006-08-31,MT,INDU,-7.3
2006-08-31,MT,CONS,-23.6
2006-08-31,MT,ESI,94.1
2006-08-31,NL,INDU,6.4
2006-08-31,NL,SERV,30.7
2006-08-31,NL,CONS,0.2
2006-08-31,NL,RETA,18.6
2006-08-31,NL,BUIL,11.7
2006-08-31,NL,ESI,114.9
2006-08-31,NL,EEI,110
2006-08-31,AT,INDU,10.6
2006-08-31,AT,SERV,25.5
2006-08-31,AT,CONS,-8.1
2006-08-31,AT,RETA,-3.5
2006-08-31,AT,BUIL,-13.9
2006-08-31,AT,ESI,111.3
2006-08-31,AT,EEI,106.9
2006-08-31,PL,INDU,-5.5
2006-08-31,PL,SERV,7.8
2006-08-31,PL,CONS,-4.5
2006-08-31,PL,RETA,-1.2
2006-08-31,PL,BUIL,-11.5
2006-08-31,PL,ESI,111.1
2006-08-31,PL,EEI,107.8
2006-08-31,PT,INDU,-2.2
2006-08-31,PT,SERV,2.4
2006-08-31,PT,CONS,-15.2
2006-08-31,PT,RETA,-8.1
2006-08-31,PT,BUIL,-30.4
2006-08-31,PT,ESI,101.9
2006-08-31,PT,EEI,99.1
2006-08-31,RO,INDU,2.2
2006-08-31,RO,SERV,26
2006-08-31,RO,CONS,-11
2006-08-31,RO,RETA,14.9
2006-08-31,RO,BUIL,-5.3
2006-08-31,RO,ESI,109
2006-08-31,RO,EEI,104.6
2006-08-31,SI,INDU,11.6
2006-08-31,SI,SERV,30.6
2006-08-31,SI,CONS,-15.4
2006-08-31,SI,RETA,26.3
2006-08-31,SI,BUIL,17.9
2006-08-31,SI,ESI,111.7
2006-08-31,SI,EEI,103.8
2006-08-31,SK,INDU,14.7
2006-08-31,SK,SERV,44.2
2006-08-31,SK,CONS,-10.7
2006-08-31,SK,RETA,20.3
2006-08-31,SK,BUIL,1.3
2006-08-31,SK,ESI,117.3
2006-08-31,SK,EEI,96.7
2006-08-31,FI,INDU,16.2
2006-08-31,FI,SERV,25.5
2006-08-31,FI,CONS,-1.1
2006-08-31,FI,RETA,1.3
2006-08-31,FI,BUIL,8.3
2006-08-31,FI,ESI,110.8
2006-08-31,FI,EEI,107.9
2006-08-31,SE,INDU,4.1
2006-08-31,SE,SERV,38.2
2006-08-31,SE,CONS,3.2
2006-08-31,SE,RETA,23.2
2006-08-31,SE,BUIL,19
2006-08-31,SE,ESI,108.8
2006-08-31,SE,EEI,101.4
2006-08-31,UK,INDU,-4.3
2006-08-31,UK,SERV,12.7
2006-08-31,UK,CONS,-7.4
2006-08-31,UK,RETA,14.8
2006-08-31,UK,BUIL,-2.7
2006-08-31,UK,ESI,104.6
2006-08-31,UK,EEI,110.1
2006-09-30,EU,INDU,5.6
2006-09-30,EU,SERV,17.2
2006-09-30,EU,CONS,-8.3
2006-09-30,EU,RETA,2.9
2006-09-30,EU,BUIL,1.9
2006-09-30,EU,ESI,110.2
2006-09-30,EU,EEI,107
2006-09-30,EA,INDU,5.9
2006-09-30,EA,SERV,16
2006-09-30,EA,CONS,-8.7
2006-09-30,EA,RETA,1.9
2006-09-30,EA,BUIL,1.6
2006-09-30,EA,ESI,109.9
2006-09-30,EA,EEI,107.5
2006-09-30,BE,INDU,5.1
2006-09-30,BE,SERV,18.6
2006-09-30,BE,CONS,-3.9
2006-09-30,BE,RETA,6.9
2006-09-30,BE,BUIL,4.8
2006-09-30,BE,ESI,113.3
2006-09-30,BE,EEI,108.9
2006-09-30,BG,INDU,10.2
2006-09-30,BG,SERV,20.7
2006-09-30,BG,CONS,-22.2
2006-09-30,BG,RETA,22.7
2006-09-30,BG,BUIL,-24.4
2006-09-30,BG,ESI,114.2
2006-09-30,BG,EEI,110.3
2006-09-30,CZ,INDU,10.7
2006-09-30,CZ,SERV,46.1
2006-09-30,CZ,CONS,-4.4
2006-09-30,CZ,RETA,20
2006-09-30,CZ,BUIL,1.8
2006-09-30,CZ,ESI,113.8
2006-09-30,CZ,EEI,97.1
2006-09-30,DK,INDU,4.6
2006-09-30,DK,CONS,7.3
2006-09-30,DK,BUIL,13.5
2006-09-30,DK,ESI,114.8
2006-09-30,DE,INDU,8.3
2006-09-30,DE,SERV,13.7
2006-09-30,DE,CONS,-9.2
2006-09-30,DE,RETA,-8.2
2006-09-30,DE,BUIL,-14.6
2006-09-30,DE,ESI,104.7
2006-09-30,DE,EEI,103.8
2006-09-30,EE,INDU,24
2006-09-30,EE,SERV,28.7
2006-09-30,EE,CONS,11.5
2006-09-30,EE,RETA,34.5
2006-09-30,EE,BUIL,42.6
2006-09-30,EE,ESI,120
2006-09-30,EE,EEI,109.7
2006-09-30,IE,INDU,17.2
2006-09-30,IE,SERV,27
2006-09-30,IE,CONS,-2.3
2006-09-30,IE,RETA,7.5
2006-09-30,IE,BUIL,19.3
2006-09-30,IE,ESI,105.6
2006-09-30,IE,EEI,105
2006-09-30,EL,INDU,6.3
2006-09-30,EL,SERV,22.8
2006-09-30,EL,CONS,-26
2006-09-30,EL,RETA,28
2006-09-30,EL,BUIL,8.5
2006-09-30,EL,ESI,109.8
2006-09-30,EL,EEI,110.4
2006-09-30,ES,INDU,1.3
2006-09-30,ES,SERV,13.5
2006-09-30,ES,CONS,-12.5
2006-09-30,ES,RETA,-2.5
2006-09-30,ES,BUIL,13.1
2006-09-30,ES,ESI,105.7
2006-09-30,ES,EEI,105
2006-09-30,FR,INDU,0
2006-09-30,FR,SERV,10.4
2006-09-30,FR,CONS,-8.8
2006-09-30,FR,RETA,2.2
2006-09-30,FR,BUIL,25.5
2006-09-30,FR,ESI,109.3
2006-09-30,FR,EEI,106.9
2006-09-30,HR,CONS,-14.4
2006-09-30,IT,INDU,4.9
2006-09-30,IT,SERV,16.3
2006-09-30,IT,CONS,-8.1
2006-09-30,IT,RETA,8.1
2006-09-30,IT,BUIL,-20.6
2006-09-30,IT,ESI,112.5
2006-09-30,IT,EEI,105.3
2006-09-30,CY,INDU,-1.5
2006-09-30,CY,SERV,8.8
2006-09-30,CY,CONS,-20.4
2006-09-30,CY,RETA,4.9
2006-09-30,CY,BUIL,-32
2006-09-30,CY,ESI,98.1
2006-09-30,CY,EEI,100.3
2006-09-30,LV,INDU,9.4
2006-09-30,LV,SERV,17.4
2006-09-30,LV,CONS,13.7
2006-09-30,LV,RETA,17.6
2006-09-30,LV,BUIL,9.3
2006-09-30,LV,ESI,116.4
2006-09-30,LV,EEI,114.1
2006-09-30,LT,INDU,6.6
2006-09-30,LT,SERV,21
2006-09-30,LT,CONS,6.1
2006-09-30,LT,RETA,34.2
2006-09-30,LT,BUIL,-1.3
2006-09-30,LT,ESI,114.8
2006-09-30,LT,EEI,106.5
2006-09-30,LU,INDU,-4.7
2006-09-30,LU,CONS,-4.2
2006-09-30,LU,BUIL,-24
2006-09-30,LU,ESI,104.9
2006-09-30,HU,INDU,0.6
2006-09-30,HU,SERV,-5.8
2006-09-30,HU,CONS,-43.8
2006-09-30,HU,RETA,-17.3
2006-09-30,HU,BUIL,-21.2
2006-09-30,HU,ESI,97.1
2006-09-30,HU,EEI,85.5
2006-09-30,MT,INDU,-7.2
2006-09-30,MT,CONS,-24.1
2006-09-30,MT,ESI,92.4
2006-09-30,NL,INDU,7.4
2006-09-30,NL,SERV,33.1
2006-09-30,NL,CONS,2.3
2006-09-30,NL,RETA,19.7
2006-09-30,NL,BUIL,13.3
2006-09-30,NL,ESI,115.7
2006-09-30,NL,EEI,111.6
2006-09-30,AT,INDU,10.8
2006-09-30,AT,SERV,25.5
2006-09-30,AT,CONS,-5.9
2006-09-30,AT,RETA,-2.6
2006-09-30,AT,BUIL,-0.9
2006-09-30,AT,ESI,112.3
2006-09-30,AT,EEI,107.9
2006-09-30,PL,INDU,-4.9
2006-09-30,PL,SERV,10
2006-09-30,PL,CONS,-4.7
2006-09-30,PL,RETA,-1.4
2006-09-30,PL,BUIL,-9.1
2006-09-30,PL,ESI,111.7
2006-09-30,PL,EEI,107.2
2006-09-30,PT,INDU,-0.5
2006-09-30,PT,SERV,9.5
2006-09-30,PT,CONS,-12.8
2006-09-30,PT,RETA,-4.6
2006-09-30,PT,BUIL,-30.7
2006-09-30,PT,ESI,105.1
2006-09-30,PT,EEI,96.7
2006-09-30,RO,INDU,2.8
2006-09-30,RO,SERV,27.2
2006-09-30,RO,CONS,-10.4
2006-09-30,RO,RETA,15
2006-09-30,RO,BUIL,-4
2006-09-30,RO,ESI,111
2006-09-30,RO,EEI,104
2006-09-30,SI,INDU,15.2
2006-09-30,SI,SERV,31.9
2006-09-30,SI,CONS,-14.5
2006-09-30,SI,RETA,19.4
2006-09-30,SI,BUIL,20.4
2006-09-30,SI,ESI,115.9
2006-09-30,SI,EEI,104.3
2006-09-30,SK,INDU,9.8
2006-09-30,SK,SERV,31.6
2006-09-30,SK,CONS,-7.5
2006-09-30,SK,RETA,14.8
2006-09-30,SK,BUIL,0.2
2006-09-30,SK,ESI,113.2
2006-09-30,SK,EEI,92.7
2006-09-30,FI,INDU,17.5
2006-09-30,FI,SERV,28.5
2006-09-30,FI,CONS,-0.5
2006-09-30,FI,RETA,2.1
2006-09-30,FI,BUIL,7.6
2006-09-30,FI,ESI,112.4
2006-09-30,FI,EEI,107.8
2006-09-30,SE,INDU,6.3
2006-09-30,SE,SERV,34.5
2006-09-30,SE,CONS,3.6
2006-09-30,SE,RETA,31.1
2006-09-30,SE,BUIL,11.3
2006-09-30,SE,ESI,108.4
2006-09-30,SE,EEI,100
2006-09-30,UK,INDU,0.4
2006-09-30,UK,SERV,7.2
2006-09-30,UK,CONS,-7.6
2006-09-30,UK,RETA,11.6
2006-09-30,UK,BUIL,-1.8
2006-09-30,UK,ESI,106.2
2006-09-30,UK,EEI,105.1
2006-10-31,EU,INDU,6.1
2006-10-31,EU,SERV,18.8
2006-10-31,EU,CONS,-8
2006-10-31,EU,RETA,2.8
2006-10-31,EU,BUIL,2.3
2006-10-31,EU,ESI,111.1
2006-10-31,EU,EEI,107.6
2006-10-31,EA,INDU,6.6
2006-10-31,EA,SERV,17.9
2006-10-31,EA,CONS,-8.7
2006-10-31,EA,RETA,1.7
2006-10-31,EA,BUIL,1.9
2006-10-31,EA,ESI,110.6
2006-10-31,EA,EEI,107.5
2006-10-31,BE,INDU,4.6
2006-10-31,BE,SERV,24.9
2006-10-31,BE,CONS,-0.8
2006-10-31,BE,RETA,-1.6
2006-10-31,BE,BUIL,6.5
2006-10-31,BE,ESI,115.7
2006-10-31,BE,EEI,108.5
2006-10-31,BG,INDU,9.3
2006-10-31,BG,SERV,20.9
2006-10-31,BG,CONS,-16.8
2006-10-31,BG,RETA,23.3
2006-10-31,BG,BUIL,-19
2006-10-31,BG,ESI,115.7
2006-10-31,BG,EEI,109.2
2006-10-31,CZ,INDU,14.1
2006-10-31,CZ,SERV,44
2006-10-31,CZ,CONS,-3.8
2006-10-31,CZ,RETA,20.9
2006-10-31,CZ,BUIL,2
2006-10-31,CZ,ESI,114.7
2006-10-31,CZ,EEI,105.5
2006-10-31,DK,INDU,0.2
2006-10-31,DK,CONS,9.9
2006-10-31,DK,BUIL,13.3
2006-10-31,DK,ESI,112.9
2006-10-31,DE,INDU,10.1
2006-10-31,DE,SERV,16.3
2006-10-31,DE,CONS,-10.7
2006-10-31,DE,RETA,-6.2
2006-10-31,DE,BUIL,-15.9
2006-10-31,DE,ESI,105.7
2006-10-31,DE,EEI,103.9
2006-10-31,EE,INDU,23.5
2006-10-31,EE,SERV,19.6
2006-10-31,EE,CONS,12.5
2006-10-31,EE,RETA,33.7
2006-10-31,EE,BUIL,45
2006-10-31,EE,ESI,117.9
2006-10-31,EE,EEI,109.4
2006-10-31,IE,INDU,14
2006-10-31,IE,SERV,26.9
2006-10-31,IE,CONS,-1.2
2006-10-31,IE,RETA,8
2006-10-31,IE,BUIL,-2.5
2006-10-31,IE,ESI,103.3
2006-10-31,IE,EEI,97.3
2006-10-31,EL,INDU,4.3
2006-10-31,EL,SERV,30.1
2006-10-31,EL,CONS,-27.7
2006-10-31,EL,RETA,26.6
2006-10-31,EL,BUIL,-5
2006-10-31,EL,ESI,108.9
2006-10-31,EL,EEI,108
2006-10-31,ES,INDU,-0.1
2006-10-31,ES,SERV,16.8
2006-10-31,ES,CONS,-9.8
2006-10-31,ES,RETA,-6.2
2006-10-31,ES,BUIL,9.2
2006-10-31,ES,ESI,105.7
2006-10-31,ES,EEI,106.6
2006-10-31,FR,INDU,0.2
2006-10-31,FR,SERV,11.6
2006-10-31,FR,CONS,-6.6
2006-10-31,FR,RETA,3.8
2006-10-31,FR,BUIL,26.2
2006-10-31,FR,ESI,110.7
2006-10-31,FR,EEI,106.6
2006-10-31,HR,CONS,-12.9
2006-10-31,IT,INDU,5.3
2006-10-31,IT,SERV,13.7
2006-10-31,IT,CONS,-11.2
2006-10-31,IT,RETA,4.7
2006-10-31,IT,BUIL,-13.8
2006-10-31,IT,ESI,110.1
2006-10-31,IT,EEI,104.7
2006-10-31,CY,INDU,14.2
2006-10-31,CY,SERV,25
2006-10-31,CY,CONS,-12
2006-10-31,CY,RETA,6.3
2006-10-31,CY,BUIL,-1.1
2006-10-31,CY,ESI,109.4
2006-10-31,CY,EEI,109.7
2006-10-31,LV,INDU,10.2
2006-10-31,LV,SERV,18
2006-10-31,LV,CONS,9.1
2006-10-31,LV,RETA,18.7
2006-10-31,LV,BUIL,10.1
2006-10-31,LV,ESI,116.7
2006-10-31,LV,EEI,114.2
2006-10-31,LT,INDU,9.3
2006-10-31,LT,SERV,21.2
2006-10-31,LT,CONS,5.8
2006-10-31,LT,RETA,35.2
2006-10-31,LT,BUIL,4.7
2006-10-31,LT,ESI,116.7
2006-10-31,LT,EEI,110.8
2006-10-31,LU,INDU,-0.3
2006-10-31,LU,CONS,-6.3
2006-10-31,LU,BUIL,-24
2006-10-31,LU,ESI,107.6
2006-10-31,HU,INDU,2.9
2006-10-31,HU,SERV,-8.2
2006-10-31,HU,CONS,-39.4
2006-10-31,HU,RETA,-16.9
2006-10-31,HU,BUIL,-22.5
2006-10-31,HU,ESI,97.5
2006-10-31,HU,EEI,90.5
2006-10-31,MT,INDU,-16.1
2006-10-31,MT,CONS,-23.1
2006-10-31,MT,ESI,88.4
2006-10-31,NL,INDU,6.9
2006-10-31,NL,SERV,34.2
2006-10-31,NL,CONS,1.9
2006-10-31,NL,RETA,20.1
2006-10-31,NL,BUIL,14.6
2006-10-31,NL,ESI,115.3
2006-10-31,NL,EEI,113.6
2006-10-31,AT,INDU,9.7
2006-10-31,AT,SERV,25.9
2006-10-31,AT,CONS,-3.8
2006-10-31,AT,RETA,-1.6
2006-10-31,AT,BUIL,-1.9
2006-10-31,AT,ESI,112.6
2006-10-31,AT,EEI,104.6
2006-10-31,PL,INDU,-3.6
2006-10-31,PL,SERV,11.5
2006-10-31,PL,CONS,-4.6
2006-10-31,PL,RETA,-0.4
2006-10-31,PL,BUIL,-9.5
2006-10-31,PL,ESI,112.9
2006-10-31,PL,EEI,109.4
2006-10-31,PT,INDU,-1.6
2006-10-31,PT,SERV,12.7
2006-10-31,PT,CONS,-13
2006-10-31,PT,RETA,0.3
2006-10-31,PT,BUIL,-37.5
2006-10-31,PT,ESI,105.5
2006-10-31,PT,EEI,97.9
2006-10-31,RO,INDU,3.6
2006-10-31,RO,SERV,27
2006-10-31,RO,CONS,-10
2006-10-31,RO,RETA,15.7
2006-10-31,RO,BUIL,-3.7
2006-10-31,RO,ESI,112.3
2006-10-31,RO,EEI,105.1
2006-10-31,SI,INDU,13.2
2006-10-31,SI,SERV,31.4
2006-10-31,SI,CONS,-13.6
2006-10-31,SI,RETA,21.9
2006-10-31,SI,BUIL,22.3
2006-10-31,SI,ESI,113.3
2006-10-31,SI,EEI,103.6
2006-10-31,SK,INDU,20.3
2006-10-31,SK,SERV,43.9
2006-10-31,SK,CONS,-7
2006-10-31,SK,RETA,18.1
2006-10-31,SK,BUIL,-7
2006-10-31,SK,ESI,121.9
2006-10-31,SK,EEI,99.1
2006-10-31,FI,INDU,21
2006-10-31,FI,SERV,24.7
2006-10-31,FI,CONS,-0.9
2006-10-31,FI,RETA,5
2006-10-31,FI,BUIL,4.6
2006-10-31,FI,ESI,113.3
2006-10-31,FI,EEI,111.3
2006-10-31,SE,INDU,4.9
2006-10-31,SE,SERV,39.8
2006-10-31,SE,CONS,4.8
2006-10-31,SE,RETA,31.7
2006-10-31,SE,BUIL,22.2
2006-10-31,SE,ESI,110
2006-10-31,SE,EEI,105.1
2006-10-31,UK,INDU,-6.4
2006-10-31,UK,SERV,15.2
2006-10-31,UK,CONS,-4.8
2006-10-31,UK,RETA,11.6
2006-10-31,UK,BUIL,-4.8
2006-10-31,UK,ESI,104.6
2006-10-31,UK,EEI,100
2006-11-30,EU,INDU,6.8
2006-11-30,EU,SERV,18.6
2006-11-30,EU,CONS,-7.7
2006-11-30,EU,RETA,1.7
2006-11-30,EU,BUIL,1.9
2006-11-30,EU,ESI,111.2
2006-11-30,EU,EEI,108.9
2006-11-30,EA,INDU,7.2
2006-11-30,EA,SERV,17.4
2006-11-30,EA,CONS,-8.2
2006-11-30,EA,RETA,0.3
2006-11-30,EA,BUIL,2.3
2006-11-30,EA,ESI,110.8
2006-11-30,EA,EEI,109.3
2006-11-30,BE,INDU,3.1
2006-11-30,BE,SERV,23.2
2006-11-30,BE,CONS,-0.9
2006-11-30,BE,RETA,0.1
2006-11-30,BE,BUIL,5.1
2006-11-30,BE,ESI,114
2006-11-30,BE,EEI,111.7
2006-11-30,BG,INDU,9.9
2006-11-30,BG,SERV,22.3
2006-11-30,BG,CONS,-19.4
2006-11-30,BG,RETA,24.2
2006-11-30,BG,BUIL,-20.7
2006-11-30,BG,ESI,116.4
2006-11-30,BG,EEI,110.9
2006-11-30,CZ,INDU,16.7
2006-11-30,CZ,SERV,46.1
2006-11-30,CZ,CONS,-4.8
2006-11-30,CZ,RETA,21.3
2006-11-30,CZ,BUIL,-1.5
2006-11-30,CZ,ESI,116
2006-11-30,CZ,EEI,104.8
2006-11-30,DK,INDU,0.5
2006-11-30,DK,CONS,10.1
2006-11-30,DK,BUIL,14.2
2006-11-30,DK,ESI,114.1
2006-11-30,DE,INDU,11.7
2006-11-30,DE,SERV,17.4
2006-11-30,DE,CONS,-9.6
2006-11-30,DE,RETA,-7.5
2006-11-30,DE,BUIL,-16.4
2006-11-30,DE,ESI,107
2006-11-30,DE,EEI,106.1
2006-11-30,EE,INDU,25
2006-11-30,EE,SERV,19.7
2006-11-30,EE,CONS,11.2
2006-11-30,EE,RETA,33.1
2006-11-30,EE,BUIL,42.4
2006-11-30,EE,ESI,118.1
2006-11-30,EE,EEI,114.7
2006-11-30,IE,INDU,13.9
2006-11-30,IE,SERV,28.7
2006-11-30,IE,CONS,-3.4
2006-11-30,IE,RETA,8.6
2006-11-30,IE,BUIL,-21
2006-11-30,IE,ESI,102.4
2006-11-30,IE,EEI,102
2006-11-30,EL,INDU,2.7
2006-11-30,EL,SERV,33.4
2006-11-30,EL,CONS,-27.9
2006-11-30,EL,RETA,22.7
2006-11-30,EL,BUIL,-11.8
2006-11-30,EL,ESI,108.9
2006-11-30,EL,EEI,106.1
2006-11-30,ES,INDU,-1.4
2006-11-30,ES,SERV,12.7
2006-11-30,ES,CONS,-9.3
2006-11-30,ES,RETA,-12.6
2006-11-30,ES,BUIL,15.5
2006-11-30,ES,ESI,103.4
2006-11-30,ES,EEI,105.2
2006-11-30,FR,INDU,2.2
2006-11-30,FR,SERV,11.5
2006-11-30,FR,CONS,-7.4
2006-11-30,FR,RETA,0.8
2006-11-30,FR,BUIL,24.7
2006-11-30,FR,ESI,110.9
2006-11-30,FR,EEI,110.6
2006-11-30,HR,CONS,-14.3
2006-11-30,IT,INDU,4.4
2006-11-30,IT,SERV,13.4
2006-11-30,IT,CONS,-11.1
2006-11-30,IT,RETA,5.7
2006-11-30,IT,BUIL,-19.7
2006-11-30,IT,ESI,108.6
2006-11-30,IT,EEI,104.7
2006-11-30,CY,INDU,5.6
2006-11-30,CY,SERV,19.6
2006-11-30,CY,CONS,-11.4
2006-11-30,CY,RETA,4.3
2006-11-30,CY,BUIL,0.6
2006-11-30,CY,ESI,106.4
2006-11-30,CY,EEI,105
2006-11-30,LV,INDU,8.6
2006-11-30,LV,SERV,18.4
2006-11-30,LV,CONS,11.6
2006-11-30,LV,RETA,19.8
2006-11-30,LV,BUIL,11
2006-11-30,LV,ESI,115.7
2006-11-30,LV,EEI,113.9
2006-11-30,LT,INDU,4
2006-11-30,LT,SERV,16.8
2006-11-30,LT,CONS,7.8
2006-11-30,LT,RETA,37.9
2006-11-30,LT,BUIL,-0.6
2006-11-30,LT,ESI,113.3
2006-11-30,LT,EEI,109.8
2006-11-30,LU,INDU,3.6
